Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,BCH-USD,BTC-USD,LEO-USD,STETH-USD,BCH-USD,BTC-USD,LEO-USD,STETH-USD,BCH-USD,BTC-USD,LEO-USD,STETH-USD,BCH-USD,BTC-USD,LEO-USD,STETH-USD,BCH-USD,BTC-USD,LEO-USD,STETH-USD
Date,,,,,,,,,,,,,,,,,,,,
2020-01-18,339.11627197265625,8942.80859375,0.9120749831199646,,398.8927307128906,9012.1982421875,0.9149389863014221,,334.83538818359375,8827.33203125,0.8865979909896851,,367.4088439941406,8927.2119140625,0.8966799974441528,,6041778648,32337772627,9338810,
2020-01-19,338.30511474609375,8706.2451171875,0.8736839890480042,,362.1460876464844,9164.3623046875,0.9307690262794495,,323.1120300292969,8620.080078125,0.8736839890480042,,338.4001770019531,8941.4453125,0.9120749831199646,,4458226713,34217320471,8551701,
2020-01-20,343.8071594238281,8657.642578125,0.8718469738960266,,351.8434143066406,8745.5908203125,0.9253730177879333,,325.28228759765625,8560.4736328125,0.8652790188789368,,338.119384765625,8704.6318359375,0.8736839890480042,,3361586387,26422375678,8345767,
2020-01-21,343.4217834472656,8745.89453125,0.8999990224838257,,346.53643798828125,8755.7060546875,0.9022349715232849,,334.7032470703125,8544.5205078125,0.8719279766082764,,343.5102844238281,8658.9912109375,0.87254399061203,,2658918440,24097418512,7189720,
2020-01-22,347.2313232421875,8680.8759765625,0.894370973110199,,352.0074768066406,8792.994140625,0.9032719731330872,,339.61688232421875,8636.7470703125,0.889549970626831,,343.3699951171875,8744.2109375,0.8989610075950623,,2468426687,22600204051,7762007,
2020-01-23,324.8680114746094,8406.515625,0.9039769768714905,,348.3945007324219,8687.7470703125,0.9063739776611328,,319.2879638671875,8333.6376953125,0.8648779988288879,,347.4979248046875,8680.650390625,0.8938069939613342,,2722405196,25770680779,10263346,
2020-01-24,319.5209045410156,8445.4345703125,0.9145979881286621,,327.37530517578125,8514.6669921875,0.9163370132446289,,299.9560852050781,8266.8408203125,0.9027150273323059,,325.1677551269531,8405.5673828125,0.9039769768714905,,3346887042,24397913026,8629720,
2020-01-25,311.35833740234375,8367.84765625,0.9096019864082336,,319.4014587402344,8458.453125,0.9157080054283142,,305.48773193359375,8296.21875,0.9051979780197144,,319.3762512207031,8440.119140625,0.9149760007858276,,2169791084,19647331549,7914038,
2020-01-26,346.99786376953125,8596.830078125,0.8977530002593994,,347.7431945800781,8602.4013671875,0.9113590121269226,,308.5487365722656,8325.498046875,0.897491991519928,,310.99591064453125,8364.41015625,0.9094460010528564,,3192088890,22177678796,7315075,
2020-01-27,362.6493225097656,8909.8193359375,0.9009389877319336,,374.86090087890625,8977.7265625,0.9092199802398682,,346.531005859375,8597.30859375,0.8917530179023743,,346.8900451660156,8597.30859375,0.8973280191421509,,4123924761,28647338393,8804619,
2020-01-28,378.859130859375,9358.58984375,0.9036840200424194,,382.775146484375,9358.58984375,0.9202070236206055,,360.5024719238281,8908.447265625,0.8881130218505859,,362.65313720703125,8912.5244140625,0.8999429941177368,,3916343793,34398744403,9414267,
2020-01-29,381.5235290527344,9316.6298828125,0.9052670001983643,,393.7833557128906,9406.431640625,0.9114999771118164,,378.2979736328125,9269.4677734375,0.9007800221443176,,379.10308837890625,9357.470703125,0.9047949910163879,,3987047015,30682598115,9119955,
2020-01-30,392.9721374511719,9508.9931640625,0.887037992477417,,395.5552062988281,9553.1259765625,0.90659099817276,,373.5348205566406,9230.8974609375,0.8753309845924377,,380.861572265625,9316.0166015625,0.9048839807510376,,4055518921,32378792851,8893776,
2020-01-31,375.3895568847656,9350.529296875,0.8724859952926636,,393.8035583496094,9521.7060546875,0.890038013458252,,366.5951232910156,9230.7763671875,0.8704259991645813,,392.8301696777344,9508.3134765625,0.8871489763259888,,3667538280,29432489719,9889743,
2020-02-01,381.01336669921875,9392.875,0.8718580007553101,,387.3855895996094,9439.3232421875,0.8757629990577698,,374.601318359375,9313.2392578125,0.8608419895172119,,375.06658935546875,9346.357421875,0.8718140125274658,,3218496040,25922656496,9749461,
2020-02-02,378.27301025390625,9344.365234375,0.8876240253448486,,388.38543701171875,9468.7978515625,0.8970800042152405,,370.8065490722656,9217.82421875,0.8693109750747681,,380.25347900390625,9389.8203125,0.871766984462738,,3246254490,30835736946,8885116,
2020-02-03,383.8786926269531,9293.521484375,0.8834609985351562,,389.4546813964844,9540.3720703125,0.8969150185585022,,375.8619689941406,9248.6337890625,0.8805720210075378,,377.9372253417969,9344.68359375,0.8876240253448486,,3410323023,30934096509,8982138,
2020-02-04,380.5999755859375,9180.962890625,0.8975039720535278,,387.1604309082031,9331.265625,0.9062560200691223,,374.65899658203125,9112.8115234375,0.8803499937057495,,383.7582092285156,9292.841796875,0.8832110166549683,,3143637424,29893183716,10173522,
2020-02-05,442.0081481933594,9613.423828125,0.9052339792251587,,442.0984802246094,9701.2998046875,0.9096750020980835,,379.15716552734375,9163.7041015625,0.893651008605957,,380.71893310546875,9183.416015625,0.8975129723548889,,5289083000,35222060874,9457836,
2020-02-06,442.7859191894531,9729.8017578125,0.902521014213562,,445.92816162109375,9824.619140625,0.9133509993553162,,427.78680419921875,9539.818359375,0.8975570201873779,,442.3412780761719,9617.8212890625,0.9052339792251587,,4860546337,37628823716,9284125,
2020-02-07,439.75341796875,9795.943359375,0.9260839819908142,,454.0125732421875,9834.716796875,0.9426599740982056,,433.949462890625,9726.0029296875,0.8979740142822266,,442.5661926269531,9726.0029296875,0.9027979969978333,,4461219818,34522718159,10101407,
2020-02-08,443.5063171386719,9865.119140625,0.9360340237617493,,451.2791748046875,9876.7490234375,0.9566550254821777,,427.8006591796875,9678.91015625,0.916038990020752,,439.7012939453125,9793.0703125,0.9264820218086243,,4419573713,35172043762,12101666,
2020-02-09,449.8135986328125,10116.673828125,0.9654459953308105,,458.0118713378906,10129.435546875,0.9701970219612122,,438.73297119140625,9850.392578125,0.9275869727134705,,443.06829833984375,9863.89453125,0.9358689785003662,,4503926958,35807884663,10951381,
2020-02-10,452.88751220703125,9856.611328125,0.9961249828338623,,457.9459228515625,10165.765625,1.0028380155563354,,439.0682373046875,9784.5634765625,0.9644230008125305,,449.9117126464844,10115.5595703125,0.9645479917526245,,4615609704,39386548075,9611898,
2020-02-11,461.2581787109375,10208.236328125,1.0311369895935059,,463.737060546875,10210.052734375,1.0440200567245483,,441.8290710449219,9729.3349609375,0.994700014591217,,452.9929504394531,9855.8916015625,0.9961280226707458,,4555794105,37648059389,10219039,
2020-02-12,475.48052978515625,10326.0546875,1.0158599615097046,,479.6651306152344,10393.611328125,1.0380799770355225,,461.0984802246094,10202.3876953125,0.9968690276145935,,461.1723327636719,10202.3876953125,1.031283974647522,,5045367008,43444303830,10311567,
2020-02-13,474.3179931640625,10214.3798828125,1.000365972518921,,482.79571533203125,10457.626953125,1.0271899700164795,,461.2630615234375,10116.1611328125,0.9793090224266052,,475.0639343261719,10323.9609375,1.0158599615097046,,5008241277,49356071373,9624182,
2020-02-14,491.16064453125,10312.1162109375,0.9850599765777588,,493.0281066894531,10321.99609375,1.0043840408325195,,467.2329406738281,10125.5341796875,0.9635109901428223,,474.4730529785156,10211.55078125,1.0007179975509644,,5065237281,43338264162,10791417,
2020-02-15,437.6649475097656,9889.4248046875,0.9667270183563232,,492.6701965332031,10341.5556640625,1.0025990009307861,,433.6261901855469,9874.427734375,0.9651200175285339,,491.1003112792969,10313.8564453125,0.9850599765777588,,5190427957,43865054831,8662656,
2020-02-16,415.9406433105469,9934.43359375,0.9679350256919861,,455.38262939453125,10053.96875,0.9750580191612244,,393.8258361816406,9722.38671875,0.9561200141906738,,438.87750244140625,9889.1796875,0.9661809802055359,,5449550841,43374780305,7913113,
2020-02-17,409.3445739746094,9690.142578125,0.9814590215682983,,416.80816650390625,9938.8154296875,0.9845899939537048,,372.6043701171875,9507.6376953125,0.9612529873847961,,415.05010986328125,9936.560546875,0.9683510065078735,,6803728992,45998298413,10970435,
2020-02-18,418.8741760253906,10141.99609375,0.9853780269622803,,423.4830017089844,10161.935546875,0.9891639947891235,,387.88397216796875,9632.3828125,0.9706259965896606,,409.6348876953125,9691.23046875,0.981328010559082,,5886874448,47271023953,8708513,
2020-02-19,382.21942138671875,9633.38671875,0.9893479943275452,,421.6566467285156,10191.67578125,1.0060319900512695,,378.70843505859375,9611.2236328125,0.9683399796485901,,419.09710693359375,10143.798828125,0.9854940176010132,,4542003340,46992019710,9108182,
2020-02-20,372.4815979003906,9608.4755859375,0.9868649840354919,,386.3260498046875,9643.216796875,0.9954580068588257,,361.7483215332031,9507.900390625,0.9401029944419861,,381.30047607421875,9629.3251953125,0.9871000051498413,,6890851156,44925260237,13293857,
2020-02-21,379.3971862792969,9686.44140625,0.9572939872741699,,385.3952331542969,9723.0146484375,0.9904659986495972,,369.5458068847656,9589.7431640625,0.9534170031547546,,372.2878723144531,9611.7822265625,0.9879590272903442,,4836161572,40930547513,9410427,
2020-02-22,373.8331298828125,9663.181640625,0.9494609832763672,,380.342041015625,9698.2314453125,0.9677670001983643,,369.83251953125,9600.728515625,0.9457129836082458,,379.8045654296875,9687.70703125,0.9579809904098511,,3527159322,35838025154,8325114,
2020-02-23,401.6355285644531,9924.515625,0.9474909901618958,,401.6355285644531,9937.404296875,0.9546939730644226,,373.0745544433594,9657.791015625,0.9418950080871582,,373.7572937011719,9663.318359375,0.9494609832763672,,4162646980,41185185761,9601306,
2020-02-24,377.5785827636719,9650.1748046875,0.9452490210533142,,410.405517578125,9951.74609375,0.9587699770927429,,367.0270690917969,9537.04296875,0.9435399770736694,,401.3996276855469,9921.5830078125,0.9468950033187866,,4914188970,45080496648,7709647,
2020-02-25,353.9774475097656,9341.705078125,0.905426025390625,,377.49737548828125,9652.7373046875,0.9552900195121765,,348.12451171875,9305.021484375,0.8984950184822083,,377.1636657714844,9651.3125,0.9459229707717896,,4606854507,42515259129,12499286,
2020-02-26,316.6441345214844,8820.5224609375,0.9274029731750488,,359.0518493652344,9354.7783203125,0.929000973701477,,307.8385009765625,8704.4267578125,0.8923280239105225,,353.9785461425781,9338.2900390625,0.9055590033531189,,6763748571,50420050762,12092684,
2020-02-27,323.2856750488281,8784.494140625,0.9486770033836365,,332.8537902832031,8932.892578125,0.9648650288581848,,308.7215576171875,8577.19921875,0.9199280142784119,,318.0464782714844,8825.09375,0.9282730221748352,,5287840793,45470195695,9704586,
2020-02-28,313.6275329589844,8672.455078125,0.9539790153503418,,328.6724853515625,8890.4560546875,0.9644910097122192,,301.7050476074219,8492.9326171875,0.9405400156974792,,323.1212158203125,8788.728515625,0.9483559727668762,,5138037107,44605450443,7814602,
2020-02-29,308.32623291015625,8599.5087890625,0.9645959734916687,,321.0697937011719,8775.6318359375,0.9645959734916687,,306.9123229980469,8599.5087890625,0.9405840039253235,,313.9254150390625,8671.212890625,0.952206015586853,,3835560261,35792392544,6956539,
2020-03-01,313.303466796875,8562.4541015625,0.95660400390625,,321.9158935546875,8726.796875,0.9718080163002014,,305.8775329589844,8471.212890625,0.9523339867591858,,308.260498046875,8599.7587890625,0.9631649851799011,,4048910843,35349164300,7503920,
2020-03-02,336.79327392578125,8869.669921875,0.9549520015716553,,340.65252685546875,8921.30859375,0.9636269807815552,,311.5241394042969,8532.630859375,0.9401739835739136,,313.32330322265625,8563.2646484375,0.9564719796180725,,19808528742,42857674409,8715555,
2020-03-03,329.2382507324219,8787.7861328125,0.9544230103492737,,337.59100341796875,8901.5986328125,0.9611459970474243,,323.6767578125,8704.990234375,0.9400330185890198,,336.9118957519531,8865.3876953125,0.9404699802398682,,29574589033,42386715821,7431631,
2020-03-04,319.2500915527344,8755.24609375,0.9524509906768799,,330.95947265625,8843.3662109375,0.9572830200195312,,313.5711975097656,8712.431640625,0.947039008140564,,329.5291748046875,8788.5419921875,0.955715000629425,,10228558602,34746706368,9867812,
2020-03-05,337.24481201171875,9078.7626953125,0.964156985282898,,342.56268310546875,9142.0546875,0.9667739868164062,,319.3156433105469,8757.25390625,0.9484789967536926,,319.3156433105469,8760.28515625,0.9524189829826355,,4756771998,39698054597,7951959,
2020-03-06,348.89349365234375,9122.5458984375,0.96355801820755,,351.4958190917969,9167.6953125,0.9678739905357361,,334.17486572265625,9032.0791015625,0.9584029912948608,,337.394775390625,9078.30859375,0.9639700055122375,,4856222089,40826885651,6892459,
2020-03-07,330.8061218261719,8909.9541015625,0.9674490094184875,,349.63446044921875,9163.220703125,0.971265971660614,,330.38720703125,8890.744140625,0.9623759984970093,,349.1767883300781,9121.6005859375,0.9624000191688538,,3875979762,36216930370,7182178,
2020-03-08,276.1997985839844,8108.1162109375,0.9921020269393921,,331.1315612792969,8914.34375,0.997422993183136,,274.5147399902344,8105.2529296875,0.9650279879570007,,331.0129699707031,8908.2060546875,0.9674490094184875,,4940601444,39973102121,7004576,
2020-03-09,273.2071228027344,7923.64453125,0.9791420102119446,,279.0417175292969,8177.79345703125,1.0028280019760132,,255.10519409179688,7690.09814453125,0.9746159911155701,,275.9615478515625,8111.146484375,0.9947419762611389,,5692575812,46936995808,7974460,
2020-03-10,271.7152404785156,7909.7294921875,0.9847829937934875,,277.1541442871094,8136.9453125,0.9943270087242126,,265.6618347167969,7814.76318359375,0.9768350124359131,,273.5170593261719,7922.14697265625,0.9796090126037598,,4070679142,42213940994,8116676,
2020-03-11,266.85546875,7911.43017578125,0.9832940101623535,,273.9375915527344,7950.814453125,0.9927849769592285,,253.3833770751953,7642.8125,0.9795370101928711,,271.84442138671875,7910.08984375,0.9845029711723328,,3633629631,38682762605,9213263,
2020-03-12,152.22499084472656,4970.7880859375,0.9863889813423157,,266.9176940917969,7929.1162109375,1.0339210033416748,,150.85890197753906,4860.35400390625,0.9309120178222656,,266.75347900390625,7913.6162109375,0.9837629795074463,,5267287206,53980357243,6463365,
2020-03-13,176.49472045898438,5563.70703125,0.9418879747390747,,187.87930297851562,5838.11474609375,0.9882959723472595,,139.21664428710938,4106.98095703125,0.9077020287513733,,152.17665100097656,5017.8310546875,0.9780529737472534,,7430982761,74156772075,7535203,
2020-03-14,167.584716796875,5200.3662109375,0.9382249712944031,,180.14442443847656,5625.2265625,0.9584749937057495,,165.05343627929688,5125.0693359375,0.8343480229377747,,177.12457275390625,5573.07763671875,0.9409739971160889,,3542066431,36154506008,1778130,
2020-03-15,178.311279296875,5392.31494140625,0.9028840065002441,,187.47628784179688,5836.64501953125,0.975799024105072,,166.020263671875,5169.283203125,0.8939110040664673,,167.5603790283203,5201.06689453125,0.9382249712944031,,3000089521,33997889639,3093202,
2020-03-16,170.7366485595703,5014.47998046875,0.8778089880943298,,183.1640167236328,5385.2294921875,0.9437249898910522,,152.2965545654297,4575.35791015625,0.8121870160102844,,178.19683837890625,5385.2294921875,0.9027180075645447,,4079544956,45368026430,3192939,
2020-03-17,180.32638549804688,5225.62939453125,0.9086099863052368,,185.09710693359375,5371.3486328125,0.9450880289077759,,170.54531860351562,4981.9091796875,0.8595920205116272,,171.05067443847656,5002.578125,0.8780149817466736,,3314225864,38622642935,8122778,
2020-03-18,179.0923309326172,5238.4384765625,0.9492059946060181,,182.5297393798828,5331.833984375,0.9676290154457092,,171.39852905273438,5069.3359375,0.9030550122261047,,179.77847290039062,5227.11376953125,0.9071540236473083,,2984002272,37878801016,9735494,
2020-03-19,221.2685546875,6191.19287109375,0.9904800057411194,,229.17681884765625,6329.73583984375,1.0018550157546997,,177.77716064453125,5236.96875,0.9423140287399292,,178.9247589111328,5245.41650390625,0.9492059946060181,,5208693462,51000731797,9668608,
2020-03-20,214.42494201660156,6198.7783203125,0.9890390038490295,,242.51275634765625,6844.26171875,1.0057270526885986,,198.2738800048828,5865.78173828125,0.9550430178642273,,221.47735595703125,6191.65380859375,0.9903500080108643,,5643988214,54442976103,10587747,
2020-03-21,219.3675079345703,6185.06640625,0.9975289702415466,,225.13912963867188,6378.13525390625,1.0054960250854492,,209.30018615722656,5932.8232421875,0.9795349836349487,,214.3974609375,6206.521484375,0.9907839894294739,,4157945375,42494390880,8796946,
2020-03-22,203.6722869873047,5830.2548828125,1.0040229558944702,,229.77989196777344,6359.697265625,1.0191669464111328,,202.99118041992188,5823.7138671875,0.991424024105072,,219.5990447998047,6185.55810546875,0.9966239929199219,,4015953536,40099664740,9606753,
2020-03-23,219.33047485351562,6416.31494140625,1.012995958328247,,219.85073852539062,6443.9345703125,1.0244220495224,,200.7449951171875,5785.00439453125,0.9827060103416443,,203.528076171875,5831.37451171875,1.0040229558944702,,4187958180,46491916000,10092729,
2020-03-24,227.24609375,6734.8037109375,1.0106979608535767,,229.3258819580078,6789.02294921875,1.0352089405059814,,218.09034729003906,6411.06640625,1.0013740062713623,,219.82435607910156,6436.642578125,1.0146369934082031,,3821906574,48221910672,9370014,
2020-03-25,220.4403533935547,6681.06298828125,1.008273959159851,,228.28817749023438,6892.51123046875,1.0228290557861328,,215.91781616210938,6536.92626953125,1.0021029710769653,,227.4053955078125,6738.716796875,1.010491967201233,,3456700025,44590107888,9440009,
2020-03-26,226.8231201171875,6716.4404296875,1.0080820322036743,,226.855224609375,6735.4638671875,1.0208410024642944,,220.5288848876953,6590.962890625,1.0045440196990967,,220.5288848876953,6675.1708984375,1.008273959159851,,3364466566,35319797642,8969796,
2020-03-27,217.58334350585938,6469.79833984375,1.0159120559692383,,232.0724639892578,6793.83642578125,1.0306739807128906,,216.98463439941406,6466.70166015625,1.0029200315475464,,226.9561309814453,6719.38916015625,1.0083340406417847,,3273866630,34585598367,9898936,
2020-03-28,214.22467041015625,6242.19384765625,1.014469027519226,,217.33529663085938,6467.5009765625,1.0244619846343994,,205.44015502929688,6117.837890625,1.0013580322265625,,217.33529663085938,6467.25390625,1.0149919986724854,,3419855738,34885225901,9877381,
2020-03-29,206.4635009765625,5922.04296875,1.0153299570083618,,216.02633666992188,6250.46728515625,1.0259840488433838,,205.6572723388672,5920.0859375,1.0111329555511475,,214.134765625,6245.62451171875,1.0144799947738647,,2748237987,28373690931,8588927,
2020-03-30,221.53810119628906,6429.841796875,1.040763020515442,,224.10377502441406,6517.19580078125,1.0417150259017944,,206.2023162841797,5903.234375,1.0058879852294922,,206.3626708984375,5925.53857421875,1.0163480043411255,,3193929370,37101651525,11289238,
2020-03-31,219.62759399414062,6438.64453125,1.0444350242614746,,223.5776824951172,6504.51513671875,1.0454339981079102,,217.4749755859375,6374.162109375,1.0321999788284302,,221.21221923828125,6430.6064453125,1.0401740074157715,,2933494164,32786468812,10130582,
2020-04-01,224.0209503173828,6606.7763671875,1.0490520000457764,,224.0209503173828,6612.57373046875,1.058109998703003,,213.3535919189453,6202.37353515625,1.0191359519958496,,219.26390075683594,6437.3193359375,1.0444350242614746,,3197608308,40346426266,9375131,
2020-04-02,232.6527862548828,6793.62451171875,1.0420809984207153,,242.66427612304688,7088.24755859375,1.0583959817886353,,223.21585083007812,6595.91845703125,1.0257960557937622,,223.8942413330078,6606.7763671875,1.0509519577026367,,4225298020,47660646124,10521485,
2020-04-03,235.81333923339844,6733.38720703125,1.035485029220581,,241.36129760742188,7003.220703125,1.0452640056610107,,231.5727081298828,6673.3359375,1.0296159982681274,,232.51351928710938,6797.396484375,1.0413390398025513,,3713212644,38976504903,9113799,
2020-04-04,238.8193359375,6867.52734375,1.0339640378952026,,239.31886291503906,6878.95361328125,1.0474799871444702,,233.0816192626953,6696.48486328125,1.0258970260620117,,235.86216735839844,6738.3828125,1.0354479551315308,,3145975504,33185988584,9024576,
2020-04-05,231.99798583984375,6791.12939453125,1.0313349962234497,,239.705810546875,6883.4140625,1.036241054534912,,228.1375732421875,6715.92919921875,1.0269650220870972,,238.75189208984375,6862.53759765625,1.034343957901001,,3000506532,29510409856,7819717,
2020-04-06,255.9195098876953,7271.78125,1.0253690481185913,,256.0498046875,7271.78125,1.0427329540252686,,231.6900634765625,6782.8896484375,1.022995948791504,,231.9339599609375,6788.0498046875,1.0314940214157104,,4488196701,46896904615,10805723,
2020-04-07,252.0573272705078,7176.41455078125,1.017896056175232,,262.77581787109375,7427.939453125,1.042145013809204,,249.3090057373047,7136.71435546875,1.0116009712219238,,256.2571105957031,7273.64404296875,1.0246260166168213,,4141693728,44243482668,12067858,
2020-04-08,266.2397155761719,7334.0986328125,1.0176719427108765,,277.6513977050781,7356.2236328125,1.0249910354614258,,250.1910400390625,7153.3056640625,1.0042510032653809,,252.0526885986328,7179.283203125,1.0173029899597168,,5490182226,37563249549,9983278,
2020-04-09,257.4815979003906,7302.08935546875,1.0215500593185425,,272.5317077636719,7341.4482421875,1.0283689498901367,,254.6571044921875,7179.09423828125,1.011644959449768,,266.4084167480469,7337.96630859375,1.0161360502243042,,3810256863,34815139178,9494945,
2020-04-10,233.0908203125,6865.4931640625,1.0206329822540283,,258.99261474609375,7303.8154296875,1.034924030303955,,229.19020080566406,6802.47509765625,1.0131139755249023,,257.4035949707031,7303.8154296875,1.0218689441680908,,4209340295,43622840992,9364957,
2020-04-11,232.05343627929688,6859.0830078125,1.0147559642791748,,239.39759826660156,6926.06982421875,1.023136019706726,,223.8828582763672,6789.9208984375,1.004412055015564,,233.03370666503906,6867.4404296875,1.0206329822540283,,3375116763,31222085946,7391792,
2020-04-12,235.79196166992188,6971.091796875,1.024075984954834,,241.8480682373047,7119.947265625,1.024075984954834,,228.6724853515625,6811.078125,1.0088419914245605,,232.29347229003906,6858.06787109375,1.0147340297698975,,3302348952,35759567632,9244072,
2020-04-13,223.85189819335938,6845.03759765625,1.0160330533981323,,235.97242736816406,6965.61669921875,1.035228967666626,,218.16403198242188,6668.259765625,1.0101070404052734,,235.97242736816406,6965.61669921875,1.023501992225647,,3773119195,38619308647,8815883,
2020-04-14,221.9703369140625,6842.427734375,1.0148080587387085,,228.10336303710938,6958.55712890625,1.0210249423980713,,221.14956665039062,6793.8212890625,1.0074659585952759,,224.0659942626953,6843.28173828125,1.0160330533981323,,3488071916,34110434052,10585908,
2020-04-15,215.50686645507812,6642.10986328125,1.0218770503997803,,224.707275390625,6928.66455078125,1.0263170003890991,,214.97824096679688,6633.40283203125,1.010032057762146,,222.09730529785156,6845.5615234375,1.0154589414596558,,2913397511,32288311031,10828876,
2020-04-16,235.5927734375,7116.80419921875,1.0331339836120605,,238.1910400390625,7134.45068359375,1.0347540378570557,,209.52166748046875,6555.50439453125,1.0104880332946777,,215.5862274169922,6640.4541015625,1.0210380554199219,,4494166640,46783242377,11215080,
2020-04-17,233.6195068359375,7096.1845703125,1.0382039546966553,,237.47885131835938,7167.18310546875,1.0396499633789062,,231.96209716796875,7050.33203125,1.0265549421310425,,235.74169921875,7116.552734375,1.0327049493789673,,3171543712,32513423567,12857351,
2020-04-18,243.07899475097656,7257.6650390625,1.0346299409866333,,245.7857666015625,7269.95654296875,1.0434919595718384,,233.5261993408203,7089.2470703125,1.0274070501327515,,233.6702423095703,7092.29150390625,1.0382039546966553,,3305881530,32447188386,11664777,
